,id_news,country,media_outlet,url,title,text,date,Ancud,Calbuco,Castro,Chaitén,Chonchi,Cochamó,Curaco de Vélez,Dalcahue,Fresia,Frutillar,Futaleufú,Hualaihué,Llanquihue,Los Muermos,Maullín,Osorno,Palena,Puerto Montt,Puerto Octay,Puerto Varas,Puqueldón,Purranque,Puyehue,Queilén,Quellón,Quemchi,Quinchao,Río Negro,San Juan de la Costa,San Pablo
63,21442696.0,chile,elheraldoaustral,https://www.eha.cl/noticia/cultura/este-domingo-12-de-enero-mocha-dick-en-santiago-a-mil-la-ballena-mas-famosa-de-la-literatura-llega-al-teatro-del-lago-6481,“Mocha Dick” en Santiago a Mil: la ballena más famosa de la literatura llega al Teatro del Lago,"El aclamado montaje de La Mona Ilustre vuelve en enero con diversas funciones a lo largo del país, llegando hasta la región de Los Lagos en el marco de Santiago a Mil. La función será en el Teatro del Lago el domingo 12 de enero a las 19:00 hrs El aclamado montaje de La Mona Ilustre vuelve en enero con diversas funciones a lo largo del país, llegando hasta la región de Los Lagos en el marco de Santiago a Mil. La función será en el Teatro del Lago el domingo 12 de enero a las 19:00 hrs La grandeza del mundo marino y la acción del género de aventuras vuelven a las tablas en enero de 2020 con “Mocha Dick”, aclamado montaje de La Mona Ilustre. Luego de su estreno en Teatro UC –donde se convirtió en la obra más vista de 2019–, una temporada en GAM y una reciente gira por el sur de Chile, la obra regresa a las tablas en el marco de los festivales Santiago a Mil y Quilicura Teatro Juan Radrigán, entre otros eventos. Serán funciones en diversas localidades del país: Quilicura (5 de enero), Casablanca (9 de enero), Frutillar (12 de enero), Algarrobo (18 de enero) y Cerrillos (24 y 25 de enero). Coproducida por Teatro UC y basada en la exitosa novela gráfica de Francisco Ortega y Gonzalo Martínez “Mocha Dick: La leyenda de la ballena blanca”, que rescata el origen chileno del cachalote albino de Herman Melville (“Moby Dick”), la obra ha sido calificado por la crítica nacional como “un goce escénico puro” (The Clinic), “creatividad en su máxima expresión” (El Mercurio) y “lleno de imágenes bellas que quedan en la memoria” (El Mostrador), además de ser escogida la mejor obra del año (Culturizarte). En medio de la crisis política y social que vive el país, el montaje apuesta por contribuir a un espacio de reflexión, en palabras del director Miguel Bregante: “En estas circunstancias el teatro es más importante que nunca ya que vuelve a ser un punto de reunión, de encuentro. Además, esta obra nos habla fundamentalmente de nuestros miedos, de hacerles frente y de aventurarse, de lanzarse por lo que uno quiere. Y en ese sentido es muy pertinente al momento actual que estamos viviendo”. También está presente la cosmovisión mapuche sobre las fuerzas naturales, que pone en valor una búsqueda entre la naturaleza y el hombre, donde la discriminación, machismo, superstición e ignorancia se entrecruzan con temas clásicos de la compañía, como la amistad y la muerte. Música y cantos que nos sumergirán en el fondo del mar, manipulación de objetos, espacios, escenarios y marionetas –entre ellas una enorme ballena de ocho metros–, plasmadas en imágenes poéticas y sensoriales, son los elementos que dan vida a un espectáculo familiar que es definido por Bregante como “una gesta épica”.  Funciones: 5 enero | 20:30 hrs | Cancha Colonia, Quilicura |Quilicura Teatro Juan Radrigán 9 enero |19:00 hrs | Teatro Municipal de Casablanca | Santiago a Mil 12 enero |19:00 hrs |Teatro del Lago, Frutillar | Santiago a Milhttps://www.teatrodellago.cl/mocha-dick/ 18 enero |Algarrobo 24 y 25 enero |20:00 hrs | Centro Cultural Tío Lalo Parra, Cerrillos | Santiago a Mil  Reseña: Un grupo de marineros se embarca en una expedición para dar caza a Mocha Dick, el cachalote albino del que se habla con pavor en todos los puertos. El viaje se convierte en una cacería sangrienta para atraer a la ballena, pues se rumorea que aparece para defender a las de su especie. El tiempo pasa y no logran dar con ella porque uno de los tripulantes, el joven Aliro Leftraru, se dedica con ahínco a boicotear el viaje, convencido de que Mocha Dick es en realidad la madre de todas las ballenas, origen del mito mapuche del Trempulcahue. La travesía, movida por la superstición, el temor hacia lo diferente, y por una ambición desmedida, llevará a la tripulación a través de las gélidas aguas del pacífico sur, en busca de sus miedos y de sí mismos.  Ficha artística: Compañía: La Mona Ilustre | Dirección: Miguel Bregante | Elenco: Isidora Robeson, Paula Barraza, Mercedes Mujica, Diego Hinojosa, Alex Acevedo y Nicolás Ruiz | Composición musical: Camilo Salinas | Asesoría dramatúrgica: Andrés Kalawski | Diseño de escenografía, vestuario y utilería: Katiuska Valenzuela | Realización de utilería: Amanda Basaez, Nicole Salgado y Juan Diego Rivas | Realización escenográfica: Equipo Teatro UC | Diseño de iluminación: Miguel Bregante y José Luis Cifuentes | Comunicaciones: Fogata Cultura | Producción: José Luis Cifuentes | Fotografías: Fototeatro | Coproducción Teatro UC y La Mona Ilustre | Obra financiada por Fondart Regional, convocatoria 2018 | Duración: 70 minutos | Edad: +8 años",2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,21442723.0,chile,elheraldoaustral,https://www.eha.cl/noticia/cultura/semanas-musicales-de-frutillar-ofrecera-23-conciertos-gratuitos-para-su-temporada-2020-6474,Semanas Musicales de Frutillar ofrecerá 23 conciertos gratuitos para su temporada 2020,"Se trata de los tradicionales Conciertos de Extensión, los que se realizarán en 16 comunas en el territorio nacional. También se suma, por segunda vez en la historia del tradicional encuentro musical, un concierto en la ciudad trasandina de Bariloche. Se trata de los tradicionales Conciertos de Extensión, los que se realizarán en 16 comunas en el territorio nacional. También se suma, por segunda vez en la historia del tradicional encuentro musical, un concierto en la ciudad trasandina de Bariloche. Como cada año la Corporación Cultural Semanas Musicales de Frutillar ha preparado una veintena de encuentros musicales de carácter gratuito, los que se suman a una veintena más a realizarse en el encantador escenario del Teatro del Lago. Enmarcados en los así denominados Conciertos de Extensión, estos encuentros musicales se realizarán entre el martes 21 de enero y el miércoles 05 de febrero del 2020. Dichos conciertos destacan por ser de carácter gratuito y realizarse principalmente fuera de la comuna de Frutillar, cuna de este tradicional evento de música clásica. Para la temporada 52 han sido consideradas comunas de la Región de Los Lagos, Región de Los Ríos, Región Metropolitana, a la que se ha sumado un concierto fuera de los límites nacionales, llegando por segunda vez en su historia hasta la ciudad de San Carlos de Bariloche, en la Provincia de Río Negro, Argentina. Enero En concreto, el martes 21 de enero la Big Band de la FACh se presentará en la comuna lacustre de Puerto Octay a partir de las 19 horas en dependencias del liceo Benjamín Muñoz Gamero. El miércoles 22 de enero el escenario estará en la comuna de Fresia. Ahí la Banda FACh se subirá al escenario del Gimnasio Municipal de dicha ciudad a las 19 horas. Uno de los únicos 3 conciertos que se ofrecerán en Frutillar es el que está preparado para el jueves 23 de enero. La música estará a cargo de la Big Band de la FACh y el lugar será el Club de Rodeo de Frutillar. Dicho recital está fijado para las 20 horas. Durante ese mismo jueves, pero en la ciudad trasandina de Bariloche, se presentará el Quinteto de Vientos USACH en la Biblioteca Sarmiento a las 20 horas. Durante ese fin de semana se realizarán dos conciertos. El primero es el sábado 25 de enero en la ciudad de Llanquihue, oportunidad en que la Banda FACh se presentará a las 20 horas en dependencias del Gimnasio Nestlé. Para el domingo 26 se prepara una presentación de los Talentos Musicales de Frutillar. El lugar de la cita será el Museo Colonial Alemán de Frutillar y la hora de la cita está fijada para las 11 horas. El martes 28 la ciudad de encuentro será la comuna de La Unión, en la Región de Los Ríos. Ahí el Quinteto de Vientos USACH ofrecerá un concierto en la parroquia San José a las 19 horas. Ese mismo día, pero en el Gimnasio Municipal de Los Muermos, la Orquesta de Cámara de Chile será la encargada de animar la jornada con un recital que parte a las 20 horas. El miércoles 29 a las 20 horas, la Banda Sinfónica de la PDI ofrecerá un concierto en el Teatro Diego Rivera en Puerto Montt. En Río Negro, en la Casona de la Cultura, se ofrecerá el recital “Canto y Piano” a las 20 horas. En esa misma jornada, esta vez en Puerto Varas, se suma un tercer concierto. Se trata de una presentación fijada para las 20 horas, las que estará a cargo del Gran Trío Concertante. Para el jueves 30 se han preparado tres conciertos en tres comunas distintas. La Banda Sinfónica PDI ofrecerá un recital a las 20 horas en el Gimnasio Municipal de Puerto Varas. En Osorno el encargado de animar la jornada será el dúo Macías-Larrachea en la iglesia Luterana. La hora de inicio está fijada para las 19 horas. El último Concierto de Extensión de esa jornada se realizará en la ciudad de Santiago. En la Clínica Alemana de la capital se ofrecerá un recital de violoncello y piano, el que estará a cargo de Paulina Zamora y Pablo Mahave-Veglia. Parte a las 19 horas. El viernes 31 de enero se realizarán 2 conciertos. El dúo Macías-Larrachea ofrecerá un concierto en la iglesia del sector rural Misión, en San Juan de la Costa, a las 16 horas. A partir de las 18:30 horas, esta vez en dependencias del Hospital Dr. Eduardo Schütz Schroeder de Puerto Montt, se presentará Chak Dúo. Febrero Entrando en el segundo mes del año, el sábado 1 de febrero, el dúo Macías-Larrachea ofrecerá una presentación en el Teatro Municipal de Purranque a partir de las 20 horas. Ese mismo día y a las 20 horas, pero en la ciudad de Valdivia, el dúo Cracow hará un concierto en el Centro Cultural El Austral. El domingo 2 de febrero Nicolás Emilfork dará un concierto en el Centro Cultural Molino Marchmar. La música comenzará a sonar a las 20 horas. Al día siguiente, el lunes 3 de febrero, “A Plenos Pulmoes” se presentará en la iglesia San Francisco de Castro, en la isla de Chiloé. La cita está fijada para las 20 horas. Para el martes 4 de febrero hay dos presentaciones en la ciudad de Río Negro. Animará la jornada musical Nicolás Emilfork, quien ofrecerá un concierto a las 15:30 horas en el Hospital de la comuna sureña. A las 19 horas Emilfork volverá a subirse a los escenarios, pero esta vez en dependencias de la Casona Cultural Los Castaños. Cerrarán los Conciertos de Extensión dos presentaciones, una en Frutillar y otra en Calbuco. La primera será encabezada por Nicolás Emilfork, quien dará un concierto en el hospital de la comuna lacustre a partir de las 15 horas. La segunda presentación de la jornada es el recital de bronces a cargo de Pampa Brass está fijado a las 21 horas en la ciudad de las aguas azules. Harriet Eeles, presidenta de la Corporación Cultural Semanas Musicales de Frutillar, indicó que “estamos muy contentos porque hemos sumado 23 conciertos gratuitos para este año, buscando potenciar aún más nuestra área de extensión. Cada año hemos ido en busca de nuevas propuestas y espacios donde llegar. El año pasado estuvimos por primera vez en Bariloche, concierto que repetiremos en esta edición, y para esta oportunidad hemos sumado tres conciertos en los que hemos integrado la participación de comunidades de pueblos originarios de la región, quienes se harán parte de los conciertos en Río Negro, San Juan de la Costa y Frutillar”. Los Conciertos de Extensión de las Semanas Musicales de Frutillar están acogidos a la Ley de Donaciones Culturales y el Fondo Nacional de Desarrollo Regional de Los Lagos.",2020-01-07,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0
65,21453293.0,chile,elheraldoaustral,https://www.eha.cl/noticia/actualidad/servicio-electoral-entrego-cronograma-para-plebiscito-nacional-2020-6438,Servicio Electoral entregó Cronograma para Plebiscito Nacional 2020,"Con la entrega de la información y las principales cifras de las solicitudes de cambio de domicilio electoral, el cronograma y la imagen del proceso plebiscitario, el Servel dio la partida al Plebiscito Nacional 2020, que se realizará el domingo 26 de abril. Con la entrega de la información y las principales cifras de las solicitudes de cambio de domicilio electoral, el cronograma y la imagen del proceso plebiscitario, el Servel dio la partida al Plebiscito Nacional 2020, que se realizará el domingo 26 de abril. En un punto de prensa encabezado por el Presidente del Consejo Directivo del Servicio Electoral de Chile (Servel), Patricio Santamaría Mutis, y el Director Nacional de dicho organismo, Raúl García Aspillaga, se realizó este sábado el lanzamiento oficial del Plebiscito Nacional 2020, el que ocurrió exactamente un día después de la publicación del decreto exento Nro 2.445, que convoca al plebiscito. En la oportunidad se destacó el gran número de solicitudes de cambio de domicilio electoral, que entre el 15 de noviembre (día del Acuerdo Nacional por la Paz y la Nueva Constitución) y las 23:29 horas del jueves 26 de diciembre, que fue el último día para solicitar el cambio de domicilio electoral, llevó a que 367.664 personas realizaran con éxito dicho trámite. Cabe destacar que el promedio de solicitudes de cambios de domicilio electoral antes del 15 de noviembre era de 400 diarias. Desde el 15 de noviembre hasta el 26 el promedio fue cercano a las 9 mil diarias. “Estamos haciendo historia. Por primera vez se le reconoce a los ciudadanos y ciudadanas el derecho a definir directamente si quieren o no una nueva Constitución. Y también por primera vez se le reconoce el derecho a definir directamente el órgano que -en el evento que se apruebe una nueva Constitución- tendrá la responsabilidad de redactarla. La ciudadanía podrá elegir el país que quiere. Y lo podrá hacer con la tranquilidad de contar, desde el año 2015, con un organismo autónomo constitucional a cargo de la organización de los procesos electorales: el Servel. Esto garantiza que cada uno de los procesos electorales del país que están a cargo del Servel, como siempre, sean impecables, imparciales, transparentes y seguros”, señaló el Presidente del Consejo Directivo del Servel, Patricio Santamaría. Santamaría destacó el interés que el proceso ha despertado en la ciudadanía. “Del total de personas que solicitaron el cambio de domicilio electoral, contamos con 115.173 que no ha votado nunca en unas elecciones oficiales. Esto es nada menos que el 33%”, señaló, agregando que a partir de estas cifras se podría proyectar una amplia participación en el Plebiscito Nacional 2020. Cronograma para Plebiscito Nacional 2020La información entregada por el organismo incluye las siguientes fechas:27 de enero: Publicación de Padrones Electorales Auditados.28 de enero: Comienza el plazo de 10 días de reclamaciones al Padrón Electoral.25 de febrero: Servel publica en su sitio web la nómina de espacios públicos autorizados para efectuar propaganda electoral.26 de febrero: Publicación de Padrones Electorales Definitivos.Determinación de Mesas Receptoras de Sufragios.Se inicia el periodo de propaganda electoral en prensa, radioemisoras, espacios públicos autorizados, espacios privados y en la vía pública por brigadistas.27 de marzo: Inicio de franja electoral en TV.04 de abril: Servel publica en su sitio web las nóminas de Vocales de Mesas, miembros de Colegios Escrutadores y Locales de Votación.06 de abril: Inicio presentación de excusas ante Juntas Electorales.08 de abril: Vencimiento plazo para presentar excusas.11 de abril: Publicación Nómina de Vocales Reemplazantes.21 de abril: Publicación Facsímiles de Cédula de Votación.23 de abril: Término de propaganda electoral.26 de abril: PLEBISCITO NACIONAL 2020 Desglose de cifras de cambios de domicilio electoralEntre el 15 de noviembre y el 26 de diciembre el total de solicitudes de cambio de domicilio electoral fue de 367.664.En Chile: 345.997En el extranjero: 21.667El grupo etario que más solicitudes de cambio de domicilio electoral realizó fue el de 30 a 34 años con 63.393 solicitudes.Más mujeres que hombres solicitaron el cambio de domicilio electoral: 196.620 mujeres y 171.004 hombres.Y los tres países a los que más chilenos cambiaron su domicilio electoral fueron España, Estados Unidos y Australia.En cuanto a solicitudes de migración hacia el extranjero, los trámites reflejaron las siguientes 3 preferencias: País Cantidad solicitudes España 2.753 Estados Unidos 2.161 Australia 2.025 ",2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,21475807.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/hombre-murio-mientras-se-banaba-en-lago-de-la-zona,Hombre murió mientras se bañaba en lago de la zona,"Durante la mañana de este domingo, un hombre falleció por inmersión mientras se bañaba en el Lago Puyehue. Según informó Soy Chile, los hechos ocurrieron en el sector de La Valenciana, donde la víctima compartía con sus amigos. Una vez que estos se percataron de la tragedia, avisaron a las autoridades. A eso de las 10:40, su cuerpo fue trasladado por personal de Carabineros al Cesfam de Entre Lagos. El fiscal de turno, Matías Montero, afirmó que se descartó la participación de terceras personas. El cuerpo permanece en el Servicio Médico Legal a la espera de la autopsia de rigor. Imagen Huawei/ AGENCIA UNO",2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,21475837.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/turistas-canadienses-sufrieron-accidente-en-pleno-viaje-por-el-sur-de-chile,Turistas canadienses sufrieron accidente en pleno viaje por el sur de Chile,"Un furgón con al menos 10 turistas canadienses sufrió un accidente este viernes mientras bajaba por el camino del Volcán Osorno, en la región de Los Lagos. De acuerdo a la información preliminar, el vehículo en el que se transportaban volcó luego de que -por causas que se investigan- el conductor perdiera el control en la tercera curva. Los turistas provenían del crucero Celebrity Eclipse, que llegó a primera hora de este viernes a la bahía de Puerto Montt con 3.420 pasajeros a bordo –de diferentes nacionalidades- y 1.000 tripulantes. MUJER LESIONADA Según publicó radio Bío Bío, el jefe de la Tenencia Ensenada de Carabineros, teniente Cristian Sáez, afirmó que no hubo heridos de gravedad y que sólo una mujer reportó un dolor en la zona abdominal, por lo que fue derivada de regreso a la embarcación para que atiendan sus lesiones. Además, detalló que el conductor del furgón no se encontraba en estado de ebriedad y que tenía su documentación y licencia al día. Imagen: Huawei / Agencia Uno (referencial). ⚓️",2020-01-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,21475888.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/hoy-concluye-la-vuelta-internacional-de-la-leche-en-entrelagos,Hoy concluye la Vuelta Internacional de la Leche en Entrelagos,"Han sido 3 días de ardua competencia para los ciclistas participantes de la XVI Vuelta Internacional de la Leche, la cual coronará esta tarde a su campeón. En el certamen hay cerca de 150 competidores provenientes de Chile y Argentina. Cuyo recorrido comenzó el viernes a las 17:00 en la ruta Puerto Octay-Purranque (29 km.); le siguió el sábado con el ascenso al volcán Osorno (29 km.), y termina hoy con el circuito Puerto Octay- Entre Lagos (66,7 km). Iniciado a las 10:00 de la mañana. Las categorías que participan son Juniors (2002-2004), sub 23 (1998-2001), Elite (1991-2007), Master A (1981-1990), Master B (1971-1980), Master C (1961-1970), Open Damas y Paraciclismo. Y tú, ¿quién crees que será el ganador, un chileno o un argentino?",2020-01-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,21475913.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/video-al-menos-30-animales-murieron-por-un-incendio-en-un-zoologico-en-las-celebrac,[VIDEO] Al menos 30 animales murieron por un incendio en un zoológico en las celebraciones de Año Nuevo,"Al menos 30 animales murieron tras un incendio que afectó al zoológico de Krefeld, en Alemania, en el marco de las celebraciones de Año Nuevo. El siniestro destruyó la guarida de los monos, donde -por ejemplo- se encontraban orangutanes, titíes y chimpancés. El fuego también afectó a pájaros y murciélagos de las inmediaciones. Según los primeros elementos de la investigación, el incendio habría sido provocado por farolillos chinos volantes, ya que -entre los escombros de la jaula de los monos- se encontraron 3 de estos artefactos, de 34 centímetros de diámetro y con mensajes en su interior escritos a mano con deseos para el Año Nuevo. Este jueves, las autoridades germanas revelaron que una madre de 60 años y sus dos hijas están siendo investigadas por el posible lanzamiento de estos elementos que habrían ocasionado el siniestro. Muchos alemanes celebran el Año Nuevo con fuegos artificiales, sin embargo, los farolillos volantes son ilegales e inusuales en ese país. Se trata de pequeños globos aerostáticos de papel que se han utilizado tradicionalmente en Asia. Foto: Faceboo Zoo Krefeld. ",2020-01-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,21477709.0,chile,elrepuertero,https://www.elrepuertero.cl/noticia/sociedad/un-mes-de-desaparicion-de-claudia-agueero-amiga-hace-intrigante-revelacion,A un mes de desaparición de Claudia Agüero amiga hace intrigante revelación,"La puertomontina Claudia Agüero (34) ya lleva un mes desaparecida luego de que se le viera por última vez tomando la micro que acostumbraba para ir a trabajar el pasado 2 de diciembre. A los pocos días de búsqueda, se logró ubicar la chaqueta y el celular destruido de Claudia en las cercanías del lugar donde trabajaba como asesora del hogar.  Tras esto, su marido Irso Hernández, con quien Agüero tiene 2 hijos, reprochó la poca preocupación que han mostrado los jefes de Claudia. “Yo tuve que ir a la casa a preguntar por ella el día lunes”, lamentó. Y ahora, una cercana a la mujer desaparecida otorga una nueva pista. Se trata de Marcela Zúñiga, quien reveló al matinal Bienvenidos, que Claudia Agüero habría sido acosada en su trabajo antes de su desaparición. “Ella me había puesto en conocimiento un grado de acoso del jefe que para ella era incómodo. Claudia me mostró cosas en su teléfono, le mandaba cosas, le decía que se veía bonita”, narró Zúñiga, y agregó que le recomendó a Agüero que se lo informara directamente a su jefa, pero ella prefirió guardar silencio por miedo a que no le creyera. “Eso la tenía agobiada”, recordó Zúñiga. Zúñiga también contó que con el tiempo, los jefes de la joven habrían comenzado a cambiar su actitud. “Claudia me decía: ‘Yo siento que ella debe saber o sospechar algo. Ya no me mira como antes'”, recordó, y agregó que la patrona de Claudia tenia contemplado mantenerla empleada hasta fines de diciembre.",2020-01-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,21477717.0,chile,elrepuertero,https://www.elrepuertero.cl/noticia/sociedad/vecinos-salvaron-mujer-de-voraz-incendio,Vecinos salvaron a mujer de voraz incendio,"Un incendio consumió la vivienda de una ama de casa en la comuna de Chonchi, quien afortunadamente fue auxiliada por sus vecinos. Los hechos se dieron a eso de las 10:15 de esta mañana en la localidad de Chanquín (en lago Huelde), cuando inició un incendio que consumió por completo la vivienda de 70 metros cuadrados. La única moradora en ese minuto había sido operada recientemente y se encontraba imposibilitada de salir por sus propios medios, pero sus vecinos la ayudaron a escapar por la ventana. Al lugar concurrieron cerca de 20 voluntarios de Bomberos de Cucao, Huillinco y Chonchi para controlar las llamas. Miguel Sánchez, segundo comandante de Bomberos, explicó a Soy Chile que el trabajo de los voluntarios evitó que el fuego se propagara a viviendas contigua, y destacó la acción heroica de los vecinos que ayudaron a una mujer. En total tres personas quedaron damnificadas con la tragedia.",2020-01-04,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,21479452.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/nuevo-brote-de-sarampion-seremi-de-salud-entrega-recomendaciones-especiales-para-vi,Nuevo brote de sarampión: Seremi de salud entrega recomendaciones especiales para viajeros,"La Seremi de Salud de la Región Metropolitana, Rosa Oyarce, entregó una serie de recomendaciones para quienes viajen a Argentina en estas fechas, debido al nuevo brote de sarampión detectado recientemente en el país trasandino. Según informó T13, se trata de 85 casos registrados hasta el viernes en la capital argentina, por lo que la autoridad hizo un llamado a dar importancia a la vacunación. En este sentido, es importante señalar que para 2020, está programada una campaña dirigida a niños entre 1 y 5 años. Recordemos que algunos de los síntomas de esta enfermedad son manchas rojas en la piel, fiebre, conjuntivitis, entre La Seremi de salud entregó, entonces, recomendaciones generales para los viajeros:",2020-01-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,21479460.0,chile,elvacanudo,https://www.elvacanudo.cl/noticia/sociedad/poner-ojo-dan-conocer-en-profundidad-los-votos-de-la-consulta-ciudadana-osorno-2020,A poner ojo: Dan a conocer en profundidad los votos de la Consulta Ciudadana Osorno 2020,"La casa edilicia local, hizo un llamado a la comunidad a sufragar debidamente informada sobre el alcance de la Consulta Ciudadana Osorno 2020 y las etapas que conlleva. Se trata de un proceso que contempla 3 votos de distintas características, por ejemplo, la primera papeleta que la comunidad recibirá corresponde a un documento de color azul, debidamente foliado, donde se observan siete preguntas relacionadas directamente con la Institucionalidad que rige al Estado. En este sentido y con el fin de acercar el proceso a la comunidad, es que presentamos a continuación el contenido del Voto Institucional, de color azul, y donde el lector deberá marcar solo una opción “de acuerdo” o “en desacuerdo” a las siguientes preguntas: 1.      ¿Está usted de acuerdo o en desacuerdo con que Chile tenga una nueva Constitución? 2.      Independiente de su respuesta anterior, ¿Quién prefiere usted que elabore una nueva Constitución? A.- Convención Mixta Constitucional (integrada, en partes iguales, por ciudadanos/as electos/as, y parlamentarios/as en ejercicio). B.- Convención Constitucional (integrada en su totalidad por ciudadanos/as electos/as íntegramente para este efecto). 3.      ¿Está de acuerdo con que el voto sea obligatorio? 4.      ¿Está usted en acuerdo o en desacuerdo que los municipios tengan más atribuciones y recursos? 5.      ¿Está de acuerdo con que las personas condenadas por corrupción, lavado de dinero o narcotráfico tengan prohibido postular a cargos de representación popular y a empleos públicos? 6.      ¿Está de acuerdo o en desacuerdo que exista un IVA rebajado para productos de primera necesidad? 7.      A su juicio, todos los cargos de elección popular debieran ser: Sin reelección; Con 1 reelección; Con 2 reelecciones. Cabe recordar que los 13 centros de sufragio, abrirán sus puertas a los votantes desde las 09:00 horas en adelante y hasta las 17:00 horas de este domingo 12 de enero. Por último, el municipio recordó los locales de votación dispuestos en Osorno y el sector rural: Escuela Monseñor Valdés, Escuela Suiza, Escuela Deportiva (ex Lago Rupanco) Escuela Italia, Escuela Paul Harris, Escuela Canadá, Escuela Sociedad de Socorros, Escuela Carlos Condell, Escuela de Artes y Cultura (ex Zenteno), Escuela España, Escuela México, Hall Municipalidad de Osorno y la Escuela Luz y Saber de Cancura",2020-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
